2024.07.29 18:56:52 INFO  Started: Metals version 1.3.4 in folders '/home/seeker/Develop/ysyx-workbench/ysyxSoC' for client Visual Studio Code 1.91.1.
SLF4J(W): Class path contains multiple SLF4J providers.
SLF4J(W): Found provider [scribe.slf4j.ScribeServiceProvider@42a9d40b]
SLF4J(W): Found provider [ch.qos.logback.classic.spi.LogbackServiceProvider@8a4caca]
SLF4J(W): See https://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J(I): Actual provider is of type [scribe.slf4j.ScribeServiceProvider@42a9d40b]
2024.07.29 18:56:53 WARN  Flyway upgrade recommended: H2 2.3.230 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.220.
2024.07.29 18:56:57 INFO  running '/home/seeker/Develop/ysyx-workbench/ysyxSoC/.metals/millw --import ivy:com.lihaoyi::mill-contrib-bloop: mill.contrib.bloop.Bloop/install'
2024.07.29 18:56:57 INFO  No mill version specified.
2024.07.29 18:56:57 INFO  You should provide a version via '.mill-version' file or --mill-version option.
2024.07.29 18:56:57 INFO  Retrieving latest mill version ...
2024.07.29 18:57:07 INFO  Falling back to hardcoded mill version 0.11.4
2024.07.29 18:57:07 INFO  Downloading mill 0.11.4 from https://repo1.maven.org/maven2/com/lihaoyi/mill-dist/0.11.4/mill-dist-0.11.4.jar ...
2024.07.29 18:57:07 INFO    % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
2024.07.30 11:39:25 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:26 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:26 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:25 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:26 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:26 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:27 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:27 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:27 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:27 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:29 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:31 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:33 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:33 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:39:33 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:55 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:57 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:57 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:58 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:58 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:59 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:59 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:42:59 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:00 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:01 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:01 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:01 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:02 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:02 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:03 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:03 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:03 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:04 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:04 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:06 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:11 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:14 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:14 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:14 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:16 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:16 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:16 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:17 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:19 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:19 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:19 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:21 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:21 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:21 WARN  Using indexes to guess the definition of in
2024.07.30 11:43:21 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:21 WARN  Using indexes to guess the definition of in
2024.07.30 11:43:21 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:21 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:23 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:23 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:23 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:24 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.30 11:43:24 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
